fare_amount,trip_distance,hour,date,RatecodeID,payment_type,extra,tolls_amount,PickUDropO
23.0,4.56,9,2017-05-02,1,1,0.0,0.0,126
15.0,2.43,9,2017-05-02,1,1,0.0,0.0,275
6.0,0.9,9,2017-05-02,1,2,0.0,0.0,404
5.0,0.51,9,2017-05-02,1,1,0.0,0.0,185
11.5,2.0,9,2017-05-02,1,2,0.0,0.0,249
7.5,1.22,9,2017-05-02,1,1,0.0,0.0,372
21.0,5.06,9,2017-05-02,1,1,0.0,0.0,386
9.0,1.13,9,2017-05-02,1,1,0.0,0.0,325
6.0,0.79,9,2017-05-02,1,1,0.0,0.0,391
5.5,0.6,9,2017-05-02,1,1,0.0,0.0,462
22.5,3.57,9,2017-05-02,1,1,0.0,0.0,461
19.0,3.69,9,2017-05-02,1,2,0.0,0.0,484
39.5,10.96,9,2017-05-02,1,2,0.0,5.76,301
5.5,1.0,9,2017-05-02,1,2,0.0,0.0,377
13.5,1.7,9,2017-05-02,1,1,0.0,0.0,424
7.5,0.7,9,2017-05-02,1,1,0.0,0.0,118
6.5,1.0,9,2017-05-02,1,1,0.0,0.0,136
7.5,0.6,9,2017-05-02,1,2,0.0,0.0,276
10.5,1.2,9,2017-05-02,1,1,0.0,0.0,333
5.0,0.6,9,2017-05-02,1,1,0.0,0.0,175
36.5,11.9,9,2017-05-02,1,2,0.0,5.76,324
37.0,9.84,9,2017-05-02,1,2,0.0,0.0,357
9.0,1.65,9,2017-05-02,1,1,0.0,0.0,236
8.0,0.51,9,2017-05-02,1,2,0.0,0.0,280
11.0,1.55,9,2017-05-02,1,1,0.0,0.0,467
16.5,2.14,9,2017-05-02,1,1,0.0,0.0,415
5.0,0.5,9,2017-05-02,1,1,0.0,0.0,264
8.5,1.4,9,2017-05-02,1,1,0.0,0.0,157
6.0,0.85,9,2017-05-02,1,1,0.0,0.0,277
6.0,0.91,9,2017-05-02,1,1,0.0,0.0,347
12.5,1.4,9,2017-05-02,1,2,0.0,0.0,302
14.0,2.2,9,2017-05-02,1,1,0.0,0.0,465
4.5,0.49,9,2017-05-02,1,1,0.0,0.0,492
6.0,0.5,9,2017-05-02,1,1,0.0,0.0,325
15.0,2.75,9,2017-05-02,1,1,0.0,0.0,395
11.5,1.12,9,2017-05-02,1,1,0.0,0.0,334
10.0,1.06,9,2017-05-02,1,2,0.0,0.0,278
5.5,1.0,9,2017-05-02,1,2,0.0,0.0,216
12.0,2.2,9,2017-05-02,1,1,0.0,0.0,282
13.5,2.4,9,2017-05-02,1,1,0.0,0.0,174
5.5,0.55,9,2017-05-02,1,2,0.0,0.0,399
9.0,1.18,9,2017-05-02,1,2,0.0,0.0,324
18.5,3.88,9,2017-05-02,1,2,0.0,0.0,166
10.5,1.97,9,2017-05-02,1,1,0.0,0.0,161
10.5,1.63,9,2017-05-02,1,1,0.0,0.0,251
7.5,1.0,9,2017-05-02,1,1,0.0,0.0,339
6.5,0.89,9,2017-05-02,1,1,0.0,0.0,325
28.5,7.9,9,2017-05-02,1,2,0.0,5.76,381
18.5,3.66,9,2017-05-02,1,1,0.0,0.0,309
18.0,3.0,9,2017-05-02,1,1,0.0,0.0,471
10.5,2.1,9,2017-05-02,1,1,0.0,0.0,397
14.5,2.36,9,2017-05-02,1,1,0.0,0.0,304
15.0,2.06,9,2017-05-02,1,1,0.0,0.0,300
15.0,2.3,9,2017-05-02,1,1,0.0,0.0,399
12.5,2.38,9,2017-05-02,1,1,0.0,0.0,166
30.0,6.68,9,2017-05-02,1,2,0.0,0.0,251
26.5,3.96,9,2017-05-02,1,1,0.0,0.0,235
7.5,0.9,9,2017-05-02,1,2,0.0,0.0,377
4.0,0.5,9,2017-05-02,1,1,0.0,0.0,186
16.5,3.99,9,2017-05-02,1,1,0.0,0.0,224
9.0,1.16,9,2017-05-02,1,2,0.0,0.0,347
18.0,2.3,9,2017-05-02,1,2,0.0,0.0,397
11.5,1.75,9,2017-05-02,1,2,0.0,0.0,323
5.0,0.4,9,2017-05-02,1,2,0.0,0.0,474
11.0,0.38,9,2017-05-02,1,1,0.0,0.0,332
52.0,19.1,9,2017-05-02,2,2,0.0,5.76,298
16.5,4.06,9,2017-05-02,1,1,0.0,0.0,199
14.0,2.84,9,2017-05-02,1,2,0.0,0.0,126
12.5,1.7,9,2017-05-02,1,2,0.0,0.0,268
6.5,1.28,9,2017-05-02,1,1,0.0,0.0,344
11.0,1.6,9,2017-05-02,1,1,0.0,0.0,302
8.5,1.1,9,2017-05-02,1,1,0.0,0.0,369
9.0,1.62,9,2017-05-02,1,2,0.0,0.0,344
4.5,0.8,9,2017-05-02,1,1,0.0,0.0,403
4.5,0.66,9,2017-05-02,1,1,0.0,0.0,472
24.5,6.48,9,2017-05-02,1,1,0.0,0.0,318
14.0,2.1,9,2017-05-02,1,2,0.0,0.0,328
13.0,2.03,9,2017-05-02,1,1,0.0,0.0,306
10.0,1.6,9,2017-05-02,1,1,0.0,0.0,304
14.5,2.6,9,2017-05-02,1,2,0.0,0.0,312
8.5,0.96,9,2017-05-02,1,1,0.0,0.0,326
2.5,0.0,9,2017-05-02,1,2,0.0,0.0,468
7.5,0.9,9,2017-05-02,1,1,0.0,0.0,325
16.5,1.36,9,2017-05-02,1,2,0.0,0.0,390
8.0,0.8,9,2017-05-02,1,1,0.0,0.0,398
20.5,3.0,9,2017-05-02,1,1,0.0,0.0,349
9.0,1.03,9,2017-05-02,1,1,0.0,0.0,305
10.0,1.59,9,2017-05-02,1,1,0.0,0.0,379
5.5,0.72,9,2017-05-02,1,1,0.0,0.0,332
16.0,3.72,9,2017-05-02,1,1,0.0,0.0,483
9.5,1.5,9,2017-05-02,1,1,0.0,0.0,147
10.0,2.54,9,2017-05-02,1,2,0.0,0.0,259
8.5,1.47,9,2017-05-02,1,1,0.0,0.0,283
8.5,0.95,9,2017-05-02,1,1,0.0,0.0,270
20.5,6.06,9,2017-05-02,1,2,0.0,0.0,423
14.0,2.64,9,2017-05-02,1,2,0.0,0.0,378
7.5,1.3,9,2017-05-02,1,1,0.0,0.0,389
70.0,0.0,9,2017-05-02,5,2,0.0,5.76,402
6.5,0.9,9,2017-05-02,1,1,0.0,0.0,271
8.5,1.3,9,2017-05-02,1,1,0.0,0.0,313
24.0,6.7,9,2017-05-02,1,1,0.0,0.0,203
7.0,1.0,9,2017-05-02,1,1,0.0,0.0,346
10.0,1.1,9,2017-05-02,1,1,0.0,0.0,356
52.0,16.5,9,2017-05-02,2,2,0.0,5.76,296
11.0,2.73,9,2017-05-02,1,2,0.0,0.0,288
11.5,1.0,9,2017-05-02,1,1,0.0,0.0,395
5.0,0.79,9,2017-05-02,1,1,0.0,0.0,374
5.5,1.05,9,2017-05-02,1,1,0.0,0.0,339
9.0,1.4,9,2017-05-02,1,1,0.0,0.0,310
8.5,1.28,9,2017-05-02,1,1,0.0,0.0,221
23.0,5.1,9,2017-05-02,1,1,0.0,0.0,333
5.5,0.8,9,2017-05-02,1,1,0.0,0.0,366
3.5,0.4,9,2017-05-02,1,2,0.0,0.0,355
6.5,1.1,9,2017-05-02,1,1,0.0,0.0,474
10.0,1.6,9,2017-05-02,1,1,0.0,0.0,171
9.5,1.1,9,2017-05-02,1,1,0.0,0.0,347
17.0,2.6,9,2017-05-02,1,2,0.0,0.0,230
6.0,1.36,9,2017-05-02,1,2,0.0,0.0,420
19.5,6.18,9,2017-05-02,1,2,0.0,0.0,228
13.0,1.73,9,2017-05-02,1,1,0.0,0.0,218
7.0,0.8,9,2017-05-02,1,2,0.0,0.0,305
7.0,1.0,9,2017-05-02,1,1,0.0,0.0,341
12.5,2.1,9,2017-05-02,1,1,0.0,0.0,397
26.0,6.02,9,2017-05-02,1,1,0.0,0.0,317
5.0,0.86,9,2017-05-02,1,1,0.0,0.0,307
7.5,0.6,9,2017-05-02,1,1,0.0,0.0,468
16.5,4.4,9,2017-05-02,1,2,0.0,0.0,320
11.0,1.3,9,2017-05-02,1,1,0.0,0.0,476
3.5,0.6,9,2017-05-02,1,2,0.0,0.0,136
5.0,0.7,9,2017-05-02,1,1,0.0,0.0,473
19.0,2.96,9,2017-05-02,1,1,0.0,0.0,425
20.0,2.9,9,2017-05-02,1,2,0.0,0.0,327
5.0,0.9,9,2017-05-02,1,1,0.0,0.0,317
2.5,0.1,9,2017-05-02,1,2,0.0,0.0,96
10.0,1.23,9,2017-05-02,1,1,0.0,0.0,271
14.5,2.71,9,2017-05-02,1,2,0.0,0.0,297
9.5,1.3,9,2017-05-02,1,1,0.0,0.0,271
4.5,0.7,9,2017-05-02,1,1,0.0,0.0,204
7.0,0.77,9,2017-05-02,1,1,0.0,0.0,334
6.0,0.99,9,2017-05-02,1,2,0.0,0.0,381
7.5,1.43,9,2017-05-02,1,1,0.0,0.0,404
6.5,0.4,9,2017-05-02,1,2,0.0,0.0,348
5.0,0.6,9,2017-05-02,1,1,0.0,0.0,86
10.0,1.8,9,2017-05-02,1,1,0.0,0.0,234
2.5,0.1,9,2017-05-02,1,2,0.0,0.0,340
18.5,4.2,9,2017-05-02,1,1,0.0,0.0,156
5.5,0.6,9,2017-05-02,1,1,0.0,0.0,296
4.0,0.3,9,2017-05-02,1,1,0.0,0.0,186
14.5,2.27,9,2017-05-02,1,1,0.0,0.0,397
28.0,7.1,9,2017-05-02,1,1,0.0,0.0,324
6.5,0.8,9,2017-05-02,1,1,0.0,0.0,301
6.5,1.01,9,2017-05-02,1,1,0.0,0.0,340
5.5,0.6,9,2017-05-02,1,1,0.0,0.0,432
14.0,0.9,9,2017-05-02,1,1,0.0,0.0,377
46.0,11.7,9,2017-05-02,1,1,0.0,0.0,387
10.0,1.74,9,2017-05-02,1,1,0.0,0.0,320
6.0,0.68,9,2017-05-02,1,1,0.0,0.0,285
19.0,5.04,9,2017-05-02,1,1,0.0,0.0,397
10.5,1.4,9,2017-05-02,1,1,0.0,0.0,416
8.5,1.1,9,2017-05-02,1,1,0.0,0.0,148
14.0,1.74,9,2017-05-02,1,1,0.0,0.0,372
13.0,2.7,9,2017-05-02,1,1,0.0,0.0,378
10.0,1.7,9,2017-05-02,1,1,0.0,0.0,243
33.5,9.6,9,2017-05-02,1,2,0.0,5.76,193
12.0,1.6,9,2017-05-02,1,1,0.0,0.0,373
10.5,1.2,9,2017-05-02,1,1,0.0,0.0,432
5.0,0.53,9,2017-05-02,1,1,0.0,0.0,363
5.5,0.7,9,2017-05-02,1,2,0.0,0.0,234
10.0,1.7,9,2017-05-02,1,2,0.0,0.0,402
8.5,1.6,9,2017-05-02,1,2,0.0,0.0,394
24.5,4.76,9,2017-05-02,1,1,0.0,0.0,385
5.0,0.45,9,2017-05-02,1,1,0.0,0.0,324
21.5,3.55,9,2017-05-02,1,1,0.0,0.0,309
6.0,0.67,9,2017-05-02,1,1,0.0,0.0,274
10.0,1.9,9,2017-05-02,1,1,0.0,0.0,279
7.0,0.69,9,2017-05-02,1,1,0.0,0.0,325
11.5,3.22,9,2017-05-02,1,1,0.0,0.0,354
4.5,0.9,9,2017-05-02,1,1,0.0,0.0,186
15.5,2.1,9,2017-05-02,1,1,0.0,0.0,464
11.5,2.1,9,2017-05-02,1,1,0.0,0.0,262
24.0,4.3,9,2017-05-02,1,1,0.0,0.0,186
28.5,5.78,9,2017-05-02,1,1,0.0,0.0,250
21.0,2.7,9,2017-05-02,1,2,0.0,0.0,303
6.5,0.92,9,2017-05-02,1,1,0.0,0.0,334
21.5,4.09,9,2017-05-02,1,2,0.0,0.0,346
41.5,12.6,9,2017-05-02,1,1,0.0,5.76,299
52.0,16.0,9,2017-05-02,2,1,0.0,5.76,302
9.0,1.56,9,2017-05-02,1,1,0.0,0.0,407
8.5,0.98,9,2017-05-02,1,1,0.0,0.0,318
7.5,1.1,9,2017-05-02,1,1,0.0,0.0,116
7.5,1.8,9,2017-05-02,1,2,0.0,0.0,282
9.0,1.94,9,2017-05-02,1,1,0.0,0.0,288
4.0,0.45,9,2017-05-02,1,1,0.0,0.0,324
10.5,1.9,9,2017-05-02,1,1,0.0,0.0,416
6.0,0.93,9,2017-05-02,1,2,0.0,0.0,379
5.0,0.76,9,2017-05-02,1,1,0.0,0.0,150
22.0,4.39,9,2017-05-02,1,2,0.0,0.0,327
18.5,3.3,9,2017-05-02,1,1,0.0,0.0,470
18.5,6.2,9,2017-05-02,1,1,0.0,0.0,228
16.5,3.2,9,2017-05-02,1,2,0.0,0.0,286
5.5,0.4,9,2017-05-02,1,1,0.0,0.0,322
10.0,1.1,9,2017-05-02,1,1,0.0,0.0,262
6.0,0.6,9,2017-05-02,1,1,0.0,0.0,341
8.5,1.45,9,2017-05-02,1,2,0.0,0.0,279
9.0,1.65,9,2017-05-02,1,1,0.0,0.0,407
9.5,2.21,9,2017-05-02,1,1,0.0,0.0,388
4.5,0.66,9,2017-05-02,1,2,0.0,0.0,277
11.0,2.62,9,2017-05-02,1,2,0.0,0.0,260
29.0,4.66,9,2017-05-02,1,2,0.0,0.0,391
18.5,5.4,9,2017-05-02,1,1,0.0,0.0,249
6.0,0.9,9,2017-05-02,1,1,0.0,0.0,158
15.0,3.0,9,2017-05-02,1,1,0.0,0.0,219
14.5,3.99,9,2017-05-02,1,1,0.0,0.0,265
13.0,1.2,9,2017-05-02,1,1,0.0,0.0,270
20.5,2.0,9,2017-05-02,1,1,0.0,0.0,252
38.0,7.8,9,2017-05-02,1,2,0.0,11.52,336
10.5,1.34,9,2017-05-02,1,2,0.0,0.0,399
4.5,0.4,9,2017-05-02,1,1,0.0,0.0,472
13.5,1.94,9,2017-05-02,1,1,0.0,0.0,211
25.5,6.07,9,2017-05-02,1,2,0.0,0.0,371
9.5,1.72,9,2017-05-02,1,1,0.0,0.0,528
31.0,9.91,9,2017-05-02,1,1,0.0,0.0,467
8.0,0.7,9,2017-05-02,1,2,0.0,0.0,204
11.5,1.5,9,2017-05-02,1,2,0.0,0.0,234
9.5,1.3,9,2017-05-02,1,1,0.0,0.0,476
43.0,13.26,9,2017-05-02,1,1,0.0,5.76,186
5.0,0.5,9,2017-05-02,1,1,0.0,0.0,328
12.5,1.6,9,2017-05-02,1,1,0.0,0.0,394
4.0,0.47,9,2017-05-02,1,1,0.0,0.0,331
17.0,4.0,9,2017-05-02,1,2,0.0,0.0,195
5.0,0.54,9,2017-05-02,1,1,0.0,0.0,325
11.5,1.8,9,2017-05-02,1,1,0.0,0.0,501
5.0,0.86,9,2017-05-02,1,2,0.0,0.0,311
52.0,29.7,9,2017-05-02,2,1,0.0,5.76,220
7.0,0.7,9,2017-05-02,1,1,0.0,0.0,213
5.5,0.9,9,2017-05-02,1,1,0.0,0.0,149
16.0,4.2,9,2017-05-02,1,2,0.0,0.0,279
20.5,4.8,9,2017-05-02,1,1,0.0,0.0,61
52.0,18.01,9,2017-05-02,2,1,0.0,5.76,182
7.5,1.45,9,2017-05-02,1,1,0.0,0.0,404
15.0,2.8,9,2017-05-02,1,2,0.0,0.0,177
20.5,2.6,9,2017-05-02,1,2,0.0,0.0,376
74.5,20.2,9,2017-05-02,3,4,0.0,14.9,231
20.5,5.45,9,2017-05-02,1,1,0.0,0.0,62
13.0,2.24,9,2017-05-02,1,1,0.0,0.0,92
27.0,8.3,9,2017-05-02,1,2,0.0,5.76,285
8.0,1.1,9,2017-05-02,1,1,0.0,0.0,326
48.5,16.17,9,2017-05-02,1,1,0.0,0.0,277
6.0,0.7,9,2017-05-02,1,2,0.0,0.0,432
9.0,1.13,9,2017-05-02,1,1,0.0,0.0,416
5.5,0.88,9,2017-05-02,1,1,0.0,0.0,158
14.0,2.8,9,2017-05-02,1,1,0.0,0.0,230
8.0,0.77,9,2017-05-02,1,1,0.0,0.0,399
29.5,7.88,9,2017-05-02,1,1,0.0,0.0,226
6.0,0.74,9,2017-05-02,1,1,0.0,0.0,86
11.5,2.4,9,2017-05-02,1,2,0.0,0.0,287
7.0,0.96,9,2017-05-02,1,2,0.0,0.0,206
4.0,0.39,9,2017-05-02,1,2,0.0,0.0,380
22.5,5.06,9,2017-05-02,1,2,0.0,0.0,155
14.0,2.5,9,2017-05-02,1,1,0.0,0.0,371
5.0,0.67,9,2017-05-02,1,1,0.0,0.0,432
14.0,1.19,9,2017-05-02,1,1,0.0,0.0,262
5.0,0.6,9,2017-05-02,1,2,0.0,0.0,528
6.5,0.9,9,2017-05-02,1,1,0.0,0.0,472
17.5,4.05,9,2017-05-02,1,1,0.0,0.0,338
10.5,1.96,9,2017-05-02,1,1,0.0,0.0,528
17.5,3.0,9,2017-05-02,1,2,0.0,0.0,468
8.0,1.3,9,2017-05-02,1,1,0.0,0.0,206
50.0,8.06,9,2017-05-02,5,1,0.0,0.0,408
5.5,0.66,9,2017-05-02,1,1,0.0,0.0,324
6.0,0.73,9,2017-05-02,1,2,0.0,0.0,234
17.0,2.55,9,2017-05-02,1,1,0.0,0.0,419
7.5,1.0,9,2017-05-02,1,1,0.0,0.0,370
8.5,0.9,9,2017-05-02,1,1,0.0,0.0,398
5.0,0.8,9,2017-05-02,1,2,0.0,0.0,360
7.0,1.17,9,2017-05-02,1,1,0.0,0.0,476
6.0,0.4,9,2017-05-02,1,1,0.0,0.0,348
4.0,0.43,9,2017-05-02,1,2,0.0,0.0,391
6.5,1.11,9,2017-05-02,1,1,0.0,0.0,476
22.5,4.78,9,2017-05-02,1,1,0.0,5.76,375
6.5,0.34,9,2017-05-02,1,1,0.0,0.0,324
9.0,1.77,9,2017-05-02,1,1,0.0,0.0,378
8.0,0.79,9,2017-05-02,1,1,0.0,0.0,270
5.0,0.6,9,2017-05-02,1,2,0.0,0.0,341
7.0,0.7,9,2017-05-02,1,2,0.0,0.0,325
15.0,2.79,9,2017-05-02,1,1,0.0,0.0,401
5.5,0.25,9,2017-05-02,1,1,0.0,0.0,136
7.5,1.2,9,2017-05-02,1,1,0.0,0.0,377
11.5,2.01,9,2017-05-02,1,1,0.0,0.0,400
4.5,0.63,9,2017-05-02,1,2,0.0,0.0,185
5.0,0.61,9,2017-05-02,1,1,0.0,0.0,98
8.0,0.6,9,2017-05-02,1,1,0.0,0.0,324
4.5,0.18,9,2017-05-02,1,2,0.0,0.0,378
19.5,3.05,9,2017-05-02,1,1,0.0,0.0,376
55.5,12.6,9,2017-05-02,1,1,0.0,11.52,136
6.0,0.76,9,2017-05-02,1,2,0.0,0.0,370
6.5,0.89,9,2017-05-02,1,1,0.0,0.0,380
9.0,1.45,9,2017-05-02,1,2,0.0,0.0,150
11.0,1.62,9,2017-05-02,1,1,0.0,0.0,397
19.5,3.6,9,2017-05-02,1,1,0.0,0.0,361
48.5,10.8,9,2017-05-02,1,1,0.0,5.76,296
7.5,0.97,9,2017-05-02,1,1,0.0,0.0,483
52.0,16.91,9,2017-05-02,2,1,0.0,0.0,273
4.5,0.44,9,2017-05-02,1,1,0.0,0.0,279
16.5,3.0,9,2017-05-02,1,1,0.0,0.0,373
3.5,0.3,9,2017-05-02,1,2,0.0,0.0,98
14.5,2.05,9,2017-05-02,1,2,0.0,0.0,304
10.5,1.97,9,2017-05-02,1,1,0.0,0.0,262
5.5,1.0,9,2017-05-02,1,1,0.0,0.0,404
15.0,4.19,9,2017-05-02,1,1,0.0,0.0,412
18.0,3.25,9,2017-05-02,1,1,0.0,0.0,146
12.5,1.6,9,2017-05-02,1,1,0.0,0.0,204
4.5,0.62,9,2017-05-02,1,1,0.0,0.0,244
19.0,2.99,9,2017-05-02,1,1,0.0,0.0,301
5.5,0.8,9,2017-05-02,1,1,0.0,0.0,404
9.0,1.5,9,2017-05-02,1,2,0.0,0.0,99
18.5,2.36,9,2017-05-02,1,1,0.0,0.0,416
8.0,1.68,9,2017-05-02,1,1,0.0,0.0,395
14.5,2.48,9,2017-05-02,1,1,0.0,0.0,407
24.0,5.0,9,2017-05-02,1,2,0.0,0.0,212
9.0,1.37,9,2017-05-02,1,1,0.0,0.0,273
18.0,2.71,9,2017-05-02,1,2,0.0,0.0,401
24.0,8.02,9,2017-05-02,1,1,0.0,0.0,384
10.5,2.13,9,2017-05-02,1,1,0.0,0.0,238
5.0,0.7,9,2017-05-02,1,1,0.0,0.0,314
4.5,0.88,9,2017-05-02,1,1,0.0,0.0,186
8.0,0.7,9,2017-05-02,1,1,0.0,0.0,232
4.0,0.44,9,2017-05-02,1,1,0.0,0.0,96
7.0,0.8,9,2017-05-02,1,1,0.0,0.0,334
11.5,1.1,9,2017-05-02,1,1,0.0,0.0,400
6.0,0.92,9,2017-05-02,1,2,0.0,0.0,257
8.0,1.45,9,2017-05-02,1,1,0.0,0.0,234
27.5,8.59,9,2017-05-02,1,1,0.0,5.76,355
6.0,0.8,9,2017-05-02,1,1,0.0,0.0,398
10.0,1.2,9,2017-05-02,1,1,0.0,0.0,325
28.0,6.81,9,2017-05-02,1,1,0.0,0.0,262
33.0,10.85,9,2017-05-02,1,1,0.0,5.76,368
17.0,3.43,9,2017-05-02,1,1,0.0,0.0,432
5.5,0.62,9,2017-05-02,1,2,0.0,0.0,474
4.5,0.5,9,2017-05-02,1,1,0.0,0.0,339
9.5,0.6,9,2017-05-02,1,1,0.0,0.0,377
10.5,1.88,9,2017-05-02,1,1,0.0,0.0,140
17.0,4.0,9,2017-05-02,1,1,0.0,0.0,113
9.5,1.34,9,2017-05-02,1,1,0.0,0.0,323
9.0,1.33,9,2017-05-02,1,1,0.0,0.0,325
45.5,9.4,9,2017-05-02,1,1,0.0,0.0,300
7.0,0.8,9,2017-05-02,1,1,0.0,0.0,376
11.5,1.5,9,2017-05-02,1,1,0.0,0.0,398
6.0,0.97,9,2017-05-02,1,1,0.0,0.0,136
8.5,1.59,9,2017-05-02,1,1,0.0,0.0,336
7.5,1.13,9,2017-05-02,1,2,0.0,0.0,336
8.0,1.55,9,2017-05-02,1,1,0.0,0.0,381
12.0,1.71,9,2017-05-02,1,1,0.0,0.0,218
17.0,1.93,9,2017-05-02,1,1,0.0,0.0,470
4.5,0.53,9,2017-05-02,1,1,0.0,0.0,339
9.5,1.2,9,2017-05-02,1,2,0.0,0.0,398
5.5,0.79,9,2017-05-02,1,1,0.0,0.0,150
11.5,2.8,9,2017-05-02,1,1,0.0,0.0,221
14.5,3.78,9,2017-05-02,1,1,0.0,0.0,507
6.0,1.0,9,2017-05-02,1,1,0.0,0.0,282
7.5,1.0,9,2017-05-02,1,1,0.0,0.0,254
15.0,2.26,9,2017-05-02,1,1,0.0,0.0,296
3.5,0.24,9,2017-05-02,1,1,0.0,0.0,526
6.0,0.8,9,2017-05-02,1,1,0.0,0.0,325
13.0,2.1,9,2017-05-02,1,1,0.0,0.0,328
3.5,0.3,9,2017-05-02,1,1,0.0,0.0,472
6.0,0.62,9,2017-05-02,1,1,0.0,0.0,381
52.0,19.36,9,2017-05-02,2,1,0.0,0.0,257
12.0,0.91,9,2017-05-02,1,1,0.0,0.0,136
8.0,1.59,9,2017-05-02,1,1,0.0,0.0,446
3.0,0.2,9,2017-05-02,1,1,0.0,0.0,302
11.5,1.9,9,2017-05-02,1,1,0.0,0.0,265
14.5,2.9,9,2017-05-02,1,2,0.0,0.0,372
7.0,0.62,9,2017-05-02,1,2,0.0,0.0,525
4.5,0.6,9,2017-05-02,1,2,0.0,0.0,325
8.5,1.56,9,2017-05-02,1,1,0.0,0.0,409
4.0,0.67,9,2017-05-02,1,2,0.0,0.0,477
9.5,1.47,9,2017-05-02,1,2,0.0,0.0,236
16.5,3.0,9,2017-05-02,1,1,0.0,0.0,466
8.0,0.9,9,2017-05-02,1,1,0.0,0.0,318
11.0,1.5,9,2017-05-02,1,1,0.0,0.0,394
15.0,2.3,9,2017-05-02,1,1,0.0,0.0,319
14.0,1.5,9,2017-05-02,1,1,0.0,0.0,331
19.5,6.77,9,2017-05-02,1,1,0.0,0.0,229
8.0,0.88,9,2017-05-02,1,1,0.0,0.0,398
22.5,3.8,9,2017-05-02,1,1,0.0,0.0,315
76.0,19.89,9,2017-05-02,3,2,0.0,17.5,427
19.5,4.9,9,2017-05-02,1,1,0.0,0.0,249
4.5,0.4,9,2017-05-02,1,2,0.0,0.0,332
17.0,3.2,9,2017-05-02,1,1,0.0,0.0,401
9.5,1.81,9,2017-05-02,1,2,0.0,0.0,379
10.0,1.0,9,2017-05-02,1,2,0.0,0.0,462
5.0,0.38,9,2017-05-02,1,2,0.0,0.0,340
4.5,0.72,9,2017-05-02,1,1,0.0,0.0,263
9.0,1.1,9,2017-05-02,1,1,0.0,0.0,462
11.5,1.92,9,2017-05-02,1,1,0.0,0.0,277
8.5,1.99,9,2017-05-02,1,2,0.0,0.0,477
52.0,16.53,9,2017-05-02,2,1,0.0,5.76,296
6.5,0.99,9,2017-05-02,1,1,0.0,0.0,399
17.5,3.0,9,2017-05-02,1,1,0.0,0.0,503
26.0,7.04,9,2017-05-02,1,1,0.0,0.0,154
5.5,1.2,9,2017-05-02,1,1,0.0,0.0,338
7.0,1.09,9,2017-05-02,1,1,0.0,0.0,192
33.5,11.94,9,2017-05-02,1,1,0.0,2.64,412
13.0,2.93,9,2017-05-02,1,2,0.0,0.0,381
14.5,2.95,9,2017-05-02,1,1,0.0,0.0,178
16.5,2.99,9,2017-05-02,1,1,0.0,0.0,410
5.5,0.5,9,2017-05-02,1,2,0.0,0.0,331
17.0,3.32,9,2017-05-02,1,2,0.0,0.0,321
9.0,1.03,9,2017-05-02,1,1,0.0,0.0,402
11.5,1.8,9,2017-05-02,1,1,0.0,0.0,229
8.0,1.46,9,2017-05-02,1,1,0.0,0.0,408
9.5,1.82,9,2017-05-02,1,2,0.0,0.0,206
6.5,0.94,9,2017-05-02,1,1,0.0,0.0,473
5.5,0.6,9,2017-05-02,1,1,0.0,0.0,403
9.0,1.48,9,2017-05-02,1,1,0.0,0.0,475
25.0,6.29,9,2017-05-02,1,1,0.0,0.0,474
10.0,1.68,9,2017-05-02,1,1,0.0,0.0,240
23.0,4.11,9,2017-05-02,1,2,0.0,0.0,329
10.0,2.17,9,2017-05-02,1,2,0.0,0.0,280
6.0,0.84,9,2017-05-02,1,2,0.0,0.0,25
10.0,1.69,9,2017-05-02,1,1,0.0,0.0,349
14.5,2.8,9,2017-05-02,1,1,0.0,0.0,241
20.0,0.0,9,2017-05-02,3,1,0.0,0.0,498
28.5,7.8,9,2017-05-02,1,2,0.0,5.76,149
6.0,0.86,9,2017-05-02,1,1,0.0,0.0,158
23.0,4.7,9,2017-05-02,1,2,0.0,0.0,135
12.0,1.7,9,2017-05-02,1,1,0.0,0.0,298
52.0,17.3,9,2017-05-02,2,1,0.0,5.76,293
12.0,1.4,9,2017-05-02,1,1,0.0,0.0,303
20.5,6.2,9,2017-05-02,1,1,0.0,0.0,298
23.0,5.36,9,2017-05-02,1,1,0.0,0.0,243
6.0,1.0,9,2017-05-02,1,1,0.0,0.0,498
10.0,0.8,9,2017-05-02,1,1,0.0,0.0,377
5.5,0.5,9,2017-05-02,1,1,0.0,0.0,499
12.5,1.8,9,2017-05-02,1,1,0.0,0.0,252
10.0,1.28,9,2017-05-02,1,2,0.0,0.0,331
13.0,1.42,9,2017-05-02,1,1,0.0,0.0,377
12.5,2.18,9,2017-05-02,1,1,0.0,0.0,466
9.0,0.84,9,2017-05-02,1,1,0.0,0.0,324
19.0,5.06,9,2017-05-02,1,2,0.0,0.0,170
14.5,1.6,9,2017-05-02,1,1,0.0,0.0,419
9.5,1.4,9,2017-05-02,1,1,0.0,0.0,205
4.5,0.5,9,2017-05-02,1,1,0.0,0.0,524
13.5,2.4,9,2017-05-02,1,4,0.0,0.0,286
9.5,1.0,9,2017-05-02,1,2,0.0,0.0,350
11.0,1.7,9,2017-05-02,1,2,0.0,0.0,213
7.5,1.0,9,2017-05-02,1,1,0.0,0.0,186
11.5,1.7,9,2017-05-02,1,1,0.0,0.0,501
17.0,3.3,9,2017-05-02,1,1,0.0,0.0,177
